dèckesal	NA
dèckung	NA
dèckære	NA
dègen	VVFIN;NA
dèhsen-mist	NA
dèisch	NA
dèisme	NA
dèmpfen	VVFIN;VVINF
dènen	VVPP;VVIMP;VVINF;ADJA;VVFIN
dènen/ane+	VVPP
dènen/nider(e)+	VVFIN;VVPP
dènen/ûz+	VVFIN
dènen/ûz<+	VVFIN
dènk-lîche	AVD
dènken	VVPP;NA;VVFIN;VVIMP;VVINF;ADJA
dènken/ane+	VVIMP;VVINF;ADJA;VVFIN;VVPS
dènken/ane<.+	VVFIN
dènken/ane>+	VVIMP;VVINF;VVFIN;VVPS
dènken/vor(e)+	VVFIN;VVINF;VVPP
dènken/vor(e)>+	VVFIN
dènken/zuo+	VVFIN
dènken/zuo>+	VVIMP
dènkunge	NA
dènsære	NA
dèrb	ADJD;ADJA
dèrben	VVFIN
dèrren	VVFIN;VVIMP;VVINF
dê	PTK
dëchan	NA
dëgen	NA
dëgen-hèit	NA
dëgen-kind	NA
dëgen-lich	ADJA
dëgen-lîche	AVD
dëh(t)em	NA
dëhse	NA
dën~worten	KO*
dër	KO*;AVD;DDART;DRELS;DDS;--;$_;DIA
dër 	DDS;DDART
dër[!]	DDART
dërben	VVINF
dërr	DRELS
dës	DIA;KON;--
dëste	AVD
dëster	AVD
dîadêm	NA
dîamant	NA
dîasper	NA
dîhen	VVFIN;VVPP
dîhen/vür(e)+	VVFIN
dîn	DPOSD;DPOSN;DPOSA;DPOSS
dînen-halb(en)	AVD
dîâconus	NA
dîâken	NA
dô	KOUS;AVD;AVD-KO*
dôn	NA
dôz	NA
dôzen	VVFIN
dô{HS}	KOUS
dörperig-hèit	NA
dörperîe	NA
dörpære-hèit	NA
döuwen	VVPP;VVINF;NA;VVFIN
dû	PPER;PRF
dûm-èlle	NA
dûme	NA
dûr	NA
dûre	AVD
dûren	VVFIN;VVINF
dünen	VVFIN
dünne	ADJA;ADJD
dünnen	VVINF
dünsel	NA
dürfte	NA
dürftig	--;ADJA;ADJD
dürftiginne	NA
dürkel	ADJD;ADJA
dürnen	VVPP
dürnîn	ADJA;ADJD
dürre	ADJN;NA;ADJA;ADJD
dürrene	NA
dürrig-hèit	NA
dürsten	VVPP;ADJS;VVINF;NA;ADJA;VVFIN;VVPS
ea	FM
eam	FM
eant	FM
ebrietas	NA
ecce	ITJ;FM
eccesiae	FM
eccleasia	NA
ecclesia	FM;NA
ecclesiae	FM
ecclesiam	NA
ecclesiasticus	ADJA
ecclesie	FM
eclipsis	NA
edant	FM
edent	FM
edentem	FM
edentes	FM
edere	FM
edictum	FM;NA
edificare	VVFIN
edificavit	FM
edom	FM
educavit	FM
educere	FM
educti	FM
eduxi	FM
eduxit	FM
effecit	FM
effesus	FM
effici	VVFIN
effigiem	FM
effodere	FM
effodit	FM
effundendum	FM
effundetur	FM
effusio	NA
ege	FM
egenus	FM;ADJA
eges	FM
egipte	NE
egipti	FM
egiptus	NE;FM
egit	FM
ego	DIA;FM
egredi	FM
egressio	NA;FM
egressus	FM
ei	FM
eicere	VVFIN;FM
eiciendam	FM
eidem	FM
eiicere	FM
ein-ander	DIS
eines	FM
eis	FM
eit	FM
eius	DIA;--;FM
eiusdem	FM
eivs	FM
ejus	FM
eklesjes	FM
ekze	FM
elas	ITJ
electo	FM
electuarium	FM;NA
electus	NA;FM;ADJA
eleemosina	FM
eleemosyna	FM
eleeo	VVFIN
elegit	FM
eleisen	FM
eleison	VVFIN;VVIMP
elementum	FM;NA
elemosina	NA
elemosyna	NA
elemëntum	FM
elephanteus	ADJA
elephas	NA
elevamini	FM
elevari	VVFIN
elevata	FM
elevatus	FM
eleyson	FM
eli	FM
eligere	FM
elisabet	FM
eloqium	NA
eloquentia	NA
eloquia	FM
eloquium	NA
emarcescere	VVFIN
embrocha	NA
emendare	FM
emendationem	FM
emendet	FM
emigraneam	FM
eminens	ADJA
eminentior	ADJA
eminere	VVFIN
emissio	NA
emissjones	FM
emit	FM
emitte	FM
emittit	FM
emplastrum	FM;NA
emulare	FM
emundabor	FM
emundationem	FM
emunitate	--
emýna	NA
en	PTK;FM
en(t)-diuhen	VVFIN
en-all-mitten	AVD
en-all-vèrte	AVD
en-allen-halb(en)	AVD
en-ander-halb	AVD
en-binnen	AVD;APPR
en-binnen/dâr+	PAVAP
en-binnen/dâr.+	PAVAP
en-binnen/hièr+	PAVAP
en-bièten	VVFIN
en-blanten	VVPP;VVFIN;VVINF
en-blantene	NA
en-boben(e)	AVD;APPR
en-boben(e)/dâr+	PAVAP
en-boben(e)/hièr+	PAVAP
en-boben(e)/hër(e)+	PAVAP
en-bor(e)	AVD
en-bor(e)/+trîben	PTKVZ
en-bunnen	VVFIN
en-bèident-halb(en)	AVD
en-bîten	VVFIN;VVINF
en-bîzen	VVPP;VVINF;NA;VVFIN
en-bûzen	AVD;APPR
en-bûzen(e)	AVD;APPR
en-bûzen(e)/dâr+	PAVAP
en-dank	AVD
en-driu	AVD
en-dwër(h)	AVD
en-gègen	AVD;APPR
en-gègen(e)	AVD;APPR
en-gègen(e)/+komen	PTKVZ
en-gègen(e)/+loufen	PTKVZ
en-gègen(e)/+tragen	PTKVZ
en-gègen(e)/+wërfen	PTKVZ
en-gègen(e)/<+komen	PTKVZ
en-gègen(e)/<.+gân	PTKVZ
en-gègen(e)/<.+komen	PTKVZ
en-gègen(e)/<.+rîten	PTKVZ
en-gègen(e)/<.+strëben	PTKVZ
en-gègen(e)/<.+var(e)n	PTKVZ
en-gègen(e)/<.+vëhten	PTKVZ
en-gègen(e)/>+gân	PTKVZ
en-gègen(e)/dar(e)+	PAVAP
en-gègen(e)/dâr+	PAVAP
en-gègen(e)/dâr.+	PAVAP
en-gègen(e)/hièr+	PAVAP
en-gègen(e)/hër(e)+	PAVAP
en-gègen(e)/wâr+	PAVAP
en-gègen-louf	NA
en-gègen-wart	AVD
en-gègen-wèrtig	ADJA;ADJD
en-gègen-wërt	AVD
en-gègen-würte	AVD
en-gègen-würtig	ADJA;ADJN;ADJD
en-gègen-würtig-hèit	NA
en-gègen/dâr+	APPR
en-gègenen	VVFIN
en-lîbe	AVD
en-mitten	AVD;APPR
en-mittes	AVD
en-noète	AVD
en-ouwe	AVD
en-rihte	AVD
en-same(n)t	AVD
en-same(n)t-kunft	NA
en-samen	AVD
en-strît	AVD
en-triuwen	ITJ;AVD
en-twèlmen	VVPP
en-twël(e)n	VVFIN
en-vollen	AVD
en-wadel(e)	AVD
en-wage	AVD
en-wider-strît	AVD
en-wètte	AVD
en-wëg	AVD
en-ze-wâre	AVD
en-zuo	AVD
en-zwischen	AVD;APPR
en-zwischen/dar(e)	PAVAP
en-zwischen/dâr+	PAVAP;APPR
en-zwischen/dâr.+	PAVAP
en-zwischen/hièr+	PAVAP
en-zwâr	AVD
en-zwèi	AVD
en-zwèin	AVD
en-zëlt	AVD
en-zît	AVD
en-èin	AVD
en-èin/<+wërden	PTKVZ
en-èin/<.+wërden	PTKVZ
en-ëben	AVD;APPR
en-ëben/dâr+	PAVAP
enarrant	FM
enarren	FM
enbor(e)-vil(e)	ADJD
enem	FM
enen	FM
enim	KO*;FM
enoch	FM
enphallen	VVPP;VVFIN
enphâhen	VVPP;VVINF;NA;VVFIN
ensis	NA;FM
ent-bar(e)n	VVPP;VVFIN;VVINF
ent-barmen	VVFIN;VVIMP;VVINF
ent-be-lîben	NA
ent-binden	VVFIN;VVINF
ent-binten	VVPP;VVIMP;VVINF;NA;VVFIN
ent-biuten	VVFIN
ent-bizzen	VVFIN;VVIMP
ent-bièten	VVPP;VVIMP;VVINF;VVFIN
ent-bièten/ûf+	VVFIN
ent-bloèzen	VVFIN;VVPP
ent-bloèzunge	NA
ent-blâsen	VVFIN
ent-blècken	VVPP
ent-blècken/vor(e)+	VVPP
ent-brinnen	VVIMP;VVINF;VVFIN
ent-brènnen	VVPP;ADJN;VVINF;VVFIN
ent-brëchen	VVFIN;VVINF
ent-brësten	VVFIN;VVINF;VVPP
ent-bunnen	VVFIN;VVINF
ent-burnen	VVFIN;VVINF
ent-bèiten	VVFIN;ADJS;VVINF
ent-bër(e)n	VVPP;VVIMP;VVINF;NA;VVFIN;VVPS
ent-bîten	VVFIN;VVINF
ent-büten	VVFIN
ent-dièzen	VVFIN
ent-dwingen	VVINF
ent-dÉl(e)n	--
ent-dècken	VVPP;VVIMP;VVINF;VVFIN
ent-galten	VVFIN;VVINF
ent-gaten	VVFIN
ent-ginnen	VVFIN;VVPP
ent-gièzen	VVPP
ent-glîchesen	VVFIN
ent-glîten	VVFIN
ent-gol(e)n	VVFIN
ent-graben	VVIMP
ent-gruonen	VVFIN
ent-gân	VVPP;VVINF;VVFIN
ent-gèisten	VVFIN
ent-gènzen	VVFIN
ent-gèsten	VVFIN
ent-gëlten	VVPP;VVINF;VVFIN
ent-gürten	VVFIN
ent-haben	VVPP;VVIMP;VVINF;ADJA;VVFIN
ent-habnisse	NA
ent-habunge	NA
ent-halten	VVPP;NA;VVFIN;VVPS;VVIMP;VVINF
ent-haltnisse	NA
ent-haltunge	NA
ent-hinder(e)n	VVPP
ent-houbeten	VVPP;VVINF;NA;VVFIN
ent-hulden	VVPP
ent-hèbede	NA
ent-hèben	VVPP;VVFIN;VVINF;NA
ent-hèben/ûf>+	VVFIN
ent-hèften	ADJA
ent-hèizen	VVPP;VVIMP;VVINF;ADJA;VVFIN
ent-hènten	VVPP
ent-hüllen	VVFIN
ent-hüèten	VVINF
ent-klèiden	VVFIN;VVINF
ent-knüpfen	VVINF
ent-komen	VVFIN
ent-krèften	VVINF
ent-kunnen	VVFIN
ent-kèlten	VVINF
ent-kènnen	VVFIN;VVIMP
ent-kêren	VVINF
ent-laden	VVFIN;VVINF;VVPP
ent-liden	VVIMP
ent-ligen	VVPS
ent-liuhten	VVPP;VVIMP;VVFIN
ent-liuhtinge	NA
ent-liuter(e)n	VVPP
ent-loufen	VVFIN;VVINF
ent-loèsen	VVPP;VVINF
ent-lâzen	VVFIN;VVPP
ent-lèdigen	VVFIN;VVINF
ent-lèiden	VVIMP
ent-lèsten	VVFIN
ent-lêhenen	VVFIN
ent-lîben	VVPP;VVIMP;VVINF;VVFIN
ent-lîchen	VVFIN
ent-lîchesen	VVINF
ent-lîden	VVFIN
ent-lîhen	VVFIN;VVIMP
ent-lîhten	VVFIN
ent-lîmen	VVFIN
ent-lûchen	VVFIN;VVPP
ent-machen	VVFIN
ent-muoden	VVFIN
ent-muoten	VVFIN;NA
ent-nakten	VVPP;VVFIN
ent-nëmen	VVFIN;VVPP
ent-nücken	VVFIN
ent-nüèhter(e)n	VVPP
ent-pflëgen	VVFIN
ent-pfæhen	VVFIN
ent-pfètten	VVFIN;VVINF;VVPP
ent-plècken	VVINF
ent-quicken	VVFIN;VVINF;VVPP
ent-quëden	VVINF
ent-rihten	VVFIN
ent-rinnen	VVPP;VVINF;VVFIN
ent-runnen	ADJA
ent-runst	NA
ent-râten	VVFIN;VVINF
ent-rèden	VVFIN;VVIMP;VVINF;--
ent-rèdære	NA
ent-rèinen	VVFIN;VVPP
ent-rènnen	VVFIN;VVINF;VVPP
ent-rèrtede	NA
ent-rîten	VVPP;VVFIN;VVINF
ent-rîten/abe+	VVINF
ent-rücken	VVPP
ent-rüsten	VVPP;VVFIN;VVINF
ent-sachen	VVFIN;VVPP
ent-sagen	VVPP;VVINF;NA;VVFIN
ent-sagunge	NA
ent-schuld(e)	NA
ent-schulden	VVPP;VVFIN;VVINF
ent-schuldigen	VVIMP;VVINF;NA;VVFIN
ent-schuldunge	NA
ent-schumpfièren	VVFIN;VVINF;VVPP
ent-schuochen	VVFIN
ent-schuohen	VVINF
ent-schèiden	VVFIN;VVPP
ent-schînen	VVFIN
ent-sigel(e)n	VVINF
ent-sinken	VVFIN;VVIMP;VVINF;NA
ent-sinnen	VVFIN
ent-sitzen	VVFIN;VVIMP;VVINF
ent-slahen	VVFIN;VVPP
ent-slipfen	VVFIN
ent-slièzen	VVPP;VVIMP;VVINF;NA;VVFIN
ent-slièzen/ûf+	VVFIN
ent-slièzen/ûf>+	VVFIN
ent-slâfen	VVPP;VVINF;VVFIN
ent-slæfen	VVFIN
ent-slæfer(e)n	VVFIN
ent-slîfen	VVFIN;VVINF;VVPP
ent-slîzen	VVINF
ent-snipfen	VVPP
ent-sorgen	VVFIN
ent-spanen	VVFIN;VVINF
ent-spannen	NA
ent-spar(e)n	VVPP;VVFIN;VVINF
ent-springen	VVFIN;VVINF;VVPP
ent-springen/ûf+	VVPP
ent-sprièzen	VVPP;VVFIN;VVINF
ent-sprëchen	VVFIN
ent-spènen	VVPP;ADJS;ADJA
ent-spèrren	VVPP;VVIMP;VVINF;VVFIN
ent-sticken	VVFIN
ent-stiften	VVINF
ent-stricken	VVFIN
ent-stân	VVPP;ADJS;VVINF;VVFIN
ent-stècken	VVINF
ent-swèben	VVPP;VVFIN
ent-swëben	VVFIN;VVPP
ent-swëllen	VVFIN
ent-swër(e)n	VVFIN
ent-sèben	VVPP;VVINF;VVFIN;VVPS
ent-sètzen	VVPP;VVINF;NA;VVFIN
ent-sètzunge	NA
ent-sëhen	VVFIN;VVINF
ent-sûver(e)n	VVPP
ent-süènen	VVFIN
ent-tragen	VVFIN;VVPP
ent-trinnen	VVPP;VVINF;ADJA;VVFIN
ent-trinnen/ûz>+	VVFIN
ent-triuwen	VVFIN
ent-trâten	VVFIN
ent-trènnen	VVPP;VVINF
ent-trîben	VVFIN
ent-tuon	VVPP;VVIMP;ADJA;VVFIN
ent-tuon/ûf<+	VVIMP
ent-twâlen	VVFIN;VVIMP;VVINF
ent-twèl(e)n	VVFIN;VVINF
ent-twèllen	VVPP;VVIMP;VVINF;VVFIN
ent-twèlmen	VVPP
ent-vachen	VVFIN
ent-vallen	VVPP;VVINF;VVFIN
ent-valnisse	NA
ent-valten	VVFIN
ent-var(e)n	VVPP;VVFIN;VVINF
ent-vinden	VVPP;NA;VVFIN;VVPS;VVINF;ADJA
ent-vindunge	NA
ent-virren	VVINF
ent-vliègen	VVINF
ent-vlièhen	VVPP;VVINF;VVFIN
ent-vlièzen	VVFIN;VVPP
ent-volhen	ADJD
ent-vort	AVD
ent-vrèiden	VVPP;VVINF
ent-vrèmden	VVPP;VVIMP;VVINF;VVFIN
ent-vâhen	VVPP;NA;VVFIN;VVPS;ADJS;VVIMP;VVINF;ADJA
ent-vâhen/wider(e)+	VVFIN;VVINF
ent-vâhen/ûf+	VVINF
ent-vâhunge	NA
ent-vâhære	NA
ent-vèng-lich	ADJA;ADJD
ent-vèng-lich-hèit	NA
ent-vèng-lîche	AVD
ent-vèngen	VVPP;VVIMP;VVINF;VVFIN
ent-vèngnisse	NA
ent-vèstenen	VVPP;VVFIN
ent-vëhten	VVPP
ent-vëlhen	VVPP;VVIMP;VVINF;ADJN;ADJA;VVFIN
ent-vëlhnisse	NA
ent-vëlhnust	NA
ent-vër(e)n	VVPP;VVFIN
ent-vërren	VVPP;VVINF;NA;VVFIN
ent-vürhten	VVFIN;VVIMP;VVPP
ent-vüèren	VVPP;VVFIN;VVINF
ent-vüèzen	VVPP
ent-wachen	VVFIN;VVIMP;VVINF
ent-wahen	VVFIN;VVPP
ent-wahsen	VVFIN
ent-wal(e)n	VVFIN
ent-wallen	VVFIN;VVPP
ent-walten	VVINF
ent-warmen	VVINF
ent-wingen	VVFIN
ent-winten	VVFIN;VVINF
ent-wirden	VVINF
ent-wirken	VVFIN;VVINF;VVPP
ent-wischen	VVFIN
ent-witzen	VVPP
ent-wonen	VVPP
ent-wâfenen	VVPP;VVIMP;VVINF;VVFIN
ent-wænen	VVFIN
ent-wèichen	VVFIN;VVINF
ent-wèltigen	VVINF
ent-wènen	VVFIN;VVINF;VVPP
ent-wènken	VVFIN;VVINF
ent-wènten	VVPP;ADJS;VVINF;VVFIN
ent-wèr(e)n	VVPP;VVFIN
ent-wëder	KO*;DIS;DIA
ent-wëder-halb(en)	AVD
ent-wëder/.+oder	KO*
ent-wër(e)n	VVPP;VVINF
ent-wërden	VVFIN;VVPP
ent-wërdunge	NA
ent-wërfen	VVPP;VVFIN
ent-wërfunge	NA
ent-wërren	VVFIN
ent-wësen	VVPP;VVINF
ent-wîchen	VVPP;VVIMP;VVINF;VVFIN
ent-wîchen/vor(e)+	VVPP
ent-wîsen	VVFIN
ent-wîzen	VVFIN
ent-zagen	VVFIN
ent-zinden	VVFIN
ent-zièhen	VVPP;ADJS;VVINF;VVFIN
ent-zucken	VVPP
ent-zëmen	VVFIN
ent-zîhen	VVINF
ent-zücken	VVFIN;VVIMP;VVPP
ent-zünten	VVPP;VVINF;VVFIN
ent-züntnisse	NA
ent-èdel(e)n	VVFIN
ent-èrben	VVPP;VVFIN;VVINF
ent-êren	VVFIN;VVINF;VVPP
ent-êwen	VVINF
enumerare	FM
enutrire	FM
enzîan	NA
eo	FM
eo4	FM
eodem	FM
eorum	FM
eos	FM
epiphania	FM;NA
epischopus	NA
episcopus	FM
epistola	NA
epistole	NA
epistula	NA
epitaphium	NA
epriscopus	FM
equis	FM
equitatem	FM
equus	FM;NA
er	FM
er-ahten	VVINF
er-alten	VVFIN;VVPP
er-altenen	VVPP;VVFIN
er-arbèiten	VVPP
er-armen	VVPP
er-arnen	VVPP;VVINF;VVFIN
er-balden	VVPP;VVINF;VVFIN
er-balgen	VVFIN
er-baneken	VVINF
er-bar(e)n	VVFIN;VVPP
er-barm-hërze	NA;ADJA;ADJD
er-barm-hërzede	NA
er-barm-hërzig	ADJA;ADJD
er-barm-hërzig-hèit	NA
er-barm-hërzig-lîche	AVD
er-barm-hërzunge	NA
er-barme	NA
er-barmen	VVPP;NA;VVFIN;VVIMP;VVINF
er-barmig	ADJD;ADJA
er-barmig-hèit	NA
er-barmig-lich	ADJD;ADJA
er-barmig-lîche	AVD
er-barmunge	NA
er-barmære	NA
er-barwen	VVFIN;VVINF;VVPP
er-biben	VVPP;VVIMP;VVINF;VVFIN
er-bibenen	VVPP;ADJA;VVFIN;VVPS
er-bibunge	NA
er-bidemen	VVFIN
er-bil(e)den	VVINF
er-binten	VVFIN
er-biten	VVPP;VVIMP;VVINF;VVFIN
er-biten/ane+	VVIMP
er-bitter(e)n	VVFIN
er-biègen	VVFIN
er-bièten	VVPP;VVIMP;VVINF;NA;ADJA;VVFIN
er-blicken	VVFIN;VVIMP
er-blicken/ane+	VVFIN
er-blinten	VVFIN;VVINF;VVPP
er-bliugen	VVFIN
er-bloèzen	VVFIN
er-blæjen	VVPP
er-blèichen	VVPP;VVFIN;VVINF
er-blènten	VVFIN;VVPP
er-blîchen	VVFIN
er-blüèjen	VVFIN;VVPP
er-bolgen	ADJA;ADJD
er-bolgen-lîche	AVD
er-bolgene	NA
er-bolgenisse	NA
er-boèren	VVFIN;VVINF;VVPP
er-brinnen	VVFIN;VVINF
er-brogen	VVFIN
er-brutten	ADJA
er-brëchen	VVFIN;VVPP
er-brütten	VVFIN
er-brüèten	VVFIN
er-bunnen	VVFIN;VVINF;VVPP
er-bèiten	VVINF;NA;VVFIN
er-bèiz	NA
er-bèizen	VVPP;VVIMP;VVINF;NA;VVFIN
er-bèizen/nider(e)+	VVFIN;VVIMP
er-bèlgen	VVFIN;VVPP
er-bèllen	VVFIN
er-bèrm(e)de	NA
er-bèrme	NA
er-bèrme-lich	ADJA
er-bèrmig-lîche	AVD
er-bëlgen	VVPP;VVINF;ADJA;VVFIN
er-bër(e)n	VVPP;VVFIN;VVINF
er-bëte-lich	ADJD
er-bëtel(e)n	VVFIN
er-bëten	VVINF
er-bîten	VVPP;VVINF;VVFIN
er-bîzen	VVFIN
er-bûwen	VVPP;VVINF;ADJA;ADJD
er-bür(e)n/ûf>+	VVPP
er-digen	VVFIN
er-dingen	NA
er-diènen	VVPP
er-dièzen	VVFIN;VVINF
er-doner(e)n	VVFIN
er-dorren	VVFIN;VVINF;VVPP
er-dringen	VVFIN;VVPP
er-drièzen	VVPP;VVFIN;VVINF
er-drëschen	VVPP
er-dröuwen/ane<+	VVINF
er-drücken	VVFIN;VVPP
er-dwingen	VVPP;VVINF;VVFIN
er-dwingen/ane+	VVINF
er-dènen	VVPP;VVFIN;VVIMP
er-dènen/ûf>+	VVPP
er-dènken	VVPP;VVIMP;VVINF;VVFIN
er-dèrren	VVFIN;VVPP
er-garnen	VVFIN
er-gièzen	VVFIN;VVINF
er-glènzen	VVPP
er-glèsten	VVFIN
er-glüèjen	VVFIN
er-gouchen	VVFIN;VVPP
er-graben	VVPP;ADJS;VVINF;ADJA;VVFIN
er-gramen	VVPP
er-grannen	VVFIN
er-grimmen	VVFIN;VVPP;ADJA
er-gripfen	VVFIN
er-gris-gram(m)en	VVFIN
er-grèmen	VVPP;VVFIN
er-grîfen	VVFIN;VVPP
er-grünten	VVPP;VVFIN;VVINF
er-gâhen	VVFIN;VVINF
er-gân	VVPP;ADJS;VVINF;ADJA;VVFIN
er-gân/ane>+	VVFIN
er-gân/ûz+	VVFIN;VVINF
er-gètzen	VVPP;VVINF;NA;VVFIN
er-gëben	VVPP;VVIMP;VVINF;VVFIN
er-gër(e)n	VVFIN;VVPP
er-gërunge	NA
er-gëzzen	VVPP;VVIMP;VVINF;VVFIN
er-haben	ADJA;VVINF;ADJD
er-habenisside	NA
er-habunge	NA
er-har(e)n	VVFIN
er-harten	VVFIN
er-hitzen	VVPP;VVFIN;VVINF
er-hol(e)n	VVPP;VVIMP;VVINF;VVFIN
er-holer(e)n	VVPP
er-houwen	VVFIN;VVINF
er-hoèhen	VVPP;ADJS;VVIMP;VVINF;ADJA;VVFIN
er-hoèhunge	NA
er-hoèren	VVPP;VVIMP;VVINF;VVFIN;VVPS
er-hoèrære	NA
er-hunger(e)n	VVFIN
er-hâhen	VVPP;VVINF;ADJA;VVFIN
er-hèben	VVPP;ADJN;NA;VVFIN;ADJS;VVIMP;VVINF
er-hèben/ûf+	VVPP;VVIMP;VVINF;VVFIN
er-hèben/ûf>+	VVFIN;VVINF;VVPP;ADJA
er-hèben/ûz>+	VVINF
er-hèbunge	NA
er-hèizen	VVPP;VVFIN
er-hèngen	VVFIN;VVINF
er-hènken	VVPP;VVFIN;VVINF
er-hèrten	VVPP;ADJS;VVINF;VVFIN
er-hël(e)n	VVFIN
er-hëllen	VVFIN
er-hügen	VVPP;VVIMP;VVINF;VVFIN
er-hügig	ADJD
er-jagen	VVPP
er-jungen	VVFIN
er-jëhen	VVFIN
er-jëten	VVPP
er-kalten	VVFIN;VVINF
er-kaltet	ADJD
er-kant	ADJN;ADJA;ADJD
er-kant-lich	ADJA
er-kantnisse	NA
er-kirnen	VVINF
er-kièsen	VVPP;VVIMP;VVINF;ADJN;ADJA;VVFIN
er-kièsen/ûz+	VVPP;VVFIN;NA
er-kièsen/ûz>+	VVPP;VVFIN
er-klagen	VVFIN;VVINF;VVPP
er-klingen	VVPP;VVINF;NA;VVFIN
er-klupfen	VVFIN
er-klæren	VVINF
er-kober(e)n	VVFIN;VVINF
er-komen	VVPP;VVINF;NA;VVFIN
er-komen-lich	ADJA
er-komen-lîche	AVD
er-kor(e)n/ûz+	ADJA
er-kosen	VVFIN
er-koufen	VVPP;VVINF
er-krachen	VVFIN
er-krimmen	VVFIN
er-kriègen	VVFIN;VVINF
er-krumben	VVPP
er-krîgen	VVFIN;VVINF;NA
er-kunnen	VVPP;VVFIN
er-kuofen	VVPP
er-kuolen	VVFIN
er-kuolunge	NA
er-kèmpfen	VVFIN
er-kènnen	VVPP;ADJN;NA;VVFIN;VVPS;VVIMP;VVINF
er-kènnunge	NA
er-kèr(e)n	VVPP
er-kînen	VVFIN
er-kôsen	VVFIN;VVINF
er-kûmen	VVFIN
er-künden	VVPP;VVIMP;VVINF;NA;VVFIN
er-küèlen	VVFIN;VVINF
er-lachen	VVFIN;VVINF
er-lachen/ane+	VVFIN
er-laden	VVPP
er-laffen	VVPP
er-lamen	VVFIN;VVINF
er-langen	VVPP;VVINF;NA;VVFIN
er-ligen	VVPP;VVINF;VVFIN
er-linden	VVPP
er-liuhten	VVPP;NA;VVFIN;VVPS;ADJS;VVIMP;VVINF;ADJA
er-liuhtet	ADJD
er-liuhtunge	NA
er-liuten	VVFIN;VVPP
er-liuter(e)n	VVPP;ADJN;VVINF;ADJA;VVFIN
er-liègen	VVFIN;VVPP;ADJA
er-lièzen	VVFIN
er-loben	VVPP
er-logen	ADJD
er-louben	VVPP;VVIMP;VVINF;VVFIN
er-loufen	VVPP;VVINF;VVFIN
er-lougen	VVFIN
er-loèsede	NA
er-loèsen	VVPP;NA;VVFIN;VVPS;ADJS;VVIMP;VVINF;ADJA
er-loèsen/abe>+	VVPP
er-loèsunge	NA
er-loèsære	NA
er-luogen	VVFIN;NA
er-lusten	VVFIN
er-luter(e)n	VVFIN;VVPP
er-lâzen	VVPP;VVIMP;VVINF;VVFIN
er-læzenisse	NA
er-lèdig-lîche	AVD
er-lèdigen	VVPP;VVIMP;VVINF;VVFIN;VVPS
er-lègen	VVFIN;VVPP
er-lègen/ûf+	ADJA
er-lèiden	VVFIN;VVIMP;VVINF
er-lèmen	VVPP;VVFIN
er-lèngen	VVPP;VVFIN
er-lènken	VVFIN;ADJA
er-lènten	VVFIN
er-lèschen	VVPP;VVIMP;VVINF;VVFIN
er-lêren	VVFIN
er-lëchen	VVFIN
er-lërnen	VVINF
er-lëschen	VVPP;VVINF;VVFIN
er-lësen	VVFIN;VVINF
er-lësen/ûz+	VVPP
er-lësen/ûz>+	ADJA
er-lîden	VVPP;VVINF;NA;VVFIN
er-lîhten	VVPP;VVFIN
er-lôst	ADJA
er-löschen	VVFIN
er-lûten	VVFIN
er-lüèjen	VVFIN
er-manen	VVPP;VVINF;VVFIN
er-mangen	VVINF
er-mannen	VVFIN
er-morden	VVPP;VVINF
er-munter(e)n	VVFIN
er-murder(e)n	VVPP;VVFIN
er-mèiten	VVFIN
er-mèrken	VVINF
er-mêren	VVFIN;VVINF;NA
er-mëzzen	NA
er-mürden	VVINF
er-nider(e)n	VVFIN
er-niuwen	VVPP;VVIMP;VVINF;ADJA;VVFIN
er-niuwer(e)n	VVPP
er-nièsen	VVFIN
er-nègel(e)n	VVPP
er-nènden	VVFIN;VVINF
er-nènnen	VVFIN
er-nèr(e)n	VVPP;VVINF;VVFIN
er-nèrigen	VVINF
er-nëcken	VVINF
er-nësen	VVPP
er-off(en)en	VVPP;VVIMP;VVINF;VVFIN
er-offenen	VVFIN
er-offenunge	NA
er-ougen	VVPP;VVIMP;VVINF;VVFIN
er-ougenen	VVFIN
er-pfèhten	VVPP
er-prüèven	VVINF
er-quicken	VVPP;VVIMP;VVINF;NA;ADJA;VVFIN;VVPS
er-quèben	VVPP
er-quëllen	VVFIN
er-rich-lich	ADJD
er-rihten/ûf+	VVPP
er-rihten/ûf>+	VVPP
er-ringen	VVFIN;VVINF;VVPP
er-rinnen	VVFIN;VVPP
er-rinnen/ûf+	ADJA
er-rinnen/ûf>+	VVPP
er-roffezen	VVFIN
er-ruofen	VVINF
er-râten	VVFIN;VVINF;VVPP
er-ræhen	VVPP;ADJS;ADJN
er-rèchen	VVPP
er-rècken	VVPP;VVINF;VVFIN
er-rèden	VVFIN
er-rèichen	VVFIN;VVINF
er-rèinen	VVPP;VVFIN;VVINF
er-rèiten	VVFIN
er-rènnen	VVFIN
er-rètten	VVPP;ADJS;VVIMP;VVINF;VVFIN
er-rètten/ûz>+	VVFIN
er-rëchen	VVPP;VVINF
er-rîten	VVFIN
er-rûmen	VVPP;VVFIN
er-schaffen	VVPP;VVFIN
er-schallen	VVFIN
er-schamen	VVFIN;VVINF;ADJA
er-schinten	VVFIN
er-schirmen	VVFIN
er-schièben	VVINF
er-schièzen	VVFIN;VVINF;VVPP
er-schouwen	VVPP;VVIMP
er-schoèzen	VVINF
